ticket_id,text,category,priority,estimated_hours
TW_2240,hello there we are unable to see the file you sent us please provide us more details,general_inquiry,medium,2.7
TW_2241,whenever i go to play my game it says im on my old psn account which i deleted of my system ive used that account like once before,general_inquiry,medium,3.8000000000000003
TW_2243,thanks for the info make sure your psn account has its own local user,general_inquiry,medium,2.4000000000000004
TW_2244,what do you mean by local user,general_inquiry,medium,1.7000000000000002
TW_2245,please find more information in the following article,general_inquiry,medium,1.8
TW_2242,why is this happening to me and only me,general_inquiry,medium,1.9
TW_2246,hi there please power cycle your network devices and try again,general_inquiry,medium,2.1
TW_2249,you are welcome feel free to contact us for assistance in the future,general_inquiry,medium,2.3
TW_2248,after playing for a hour my network on ps4 just drops to 679kbpsthen i cant play any gamescod black ops3pls help,general_inquiry,medium,3.1
TW_2251,hola ezequiel por favor siguenos en twitter para poder brindarte asistencia por mensajes directos,general_inquiry,medium,2.4000000000000004
TW_2252,cre que lo haba hecho ahora les vuelvo a escribir por privado,general_inquiry,medium,2.2
TW_2254,muchas gracias por favor revisa tus mensajes directos,general_inquiry,medium,1.8
TW_2253,he platinado horizon zero dawn el 172017 y no he recibido el tema exclusivo va mail podran revisarlo idrezequiel,general_inquiry,medium,2.9000000000000004
TW_2255,hi there please check your dms for further instructions,general_inquiry,medium,1.9
TW_2257,hi having issue with an old account no idea what the loginemail is for it but i know the id,general_inquiry,medium,3.0
TW_2259,por favor siguenos para poder enviarte ms instrucciones va mensaje directo,general_inquiry,medium,2.1
TW_2260,pero un cobro con la misma informacin me lo tomo un minuto despus ya no no es la info de la tarjeta es un problema del store,general_inquiry,medium,3.7
TW_2261,revisa el siguiemte enlace para problemas al introducir la informacin de cobro,general_inquiry,medium,2.2
TW_2262,si que la informacin de la tarjeta es incorrecta asociada a paypal y una de las compras la hice sin problemas un minuto antes,general_inquiry,medium,3.4000000000000004
TW_2263,holapodria decirnos si recibe un codigo de error o algun mensaje,general_inquiry,medium,2.1
TW_2264,buenas tardes intento comprar por play store y me rechaza las compras,general_inquiry,medium,2.2
TW_2265,lemantamos el inconveniente por favor revisa tus mensajes directos para asistencia,general_inquiry,medium,2.1
TW_2266,me pueden ayudar me robaronmi cuenta de psn,general_inquiry,medium,1.8
TW_2267,hi there you can create a new account but take in count that the content cannot be transferred from one account to another,general_inquiry,medium,3.3000000000000003
TW_2268,is it possible for me to delete my own psn or change the location and currency please reply,general_inquiry,medium,2.8
TW_2269,hi damian there is no information to share at the moment stay tuned to our blog for updates here,general_inquiry,medium,2.9000000000000004
TW_2270,hey is shadow of war remote play was thinking of getting a vita but i dont know if i can play my games remotely with it,general_inquiry,medium,3.6
TW_2271,hey there if you pre purchased the game via console store you should be good to go for launch rk,general_inquiry,medium,3.0
TW_2272,how do i recieve the 2xp and weapon unlock though is it in my gam ready when i load it up,general_inquiry,medium,3.1
TW_2274,please wait until launch make sure you are on the main account that purchased and owns the content rk,general_inquiry,medium,2.9000000000000004
TW_2275,and how come cod ww2 multiplayer servers are active for people who own illegal copies of the game,general_inquiry,medium,2.8
TW_2276,this i wanna know as well,general_inquiry,medium,1.6
TW_2273,hey i have pre ordered ww2 on the xbox store how will i receive my cod ww2 2xp and weapon unlock,general_inquiry,medium,3.1
TW_2277,good afternoon youll receive the cod points in ww2 when cod points are made available jp,general_inquiry,medium,2.6
TW_2278,hi i preordered ww2 on saturday and i was told i was going to get 1100 cod points yet i didnt do i have to wait till friday,general_inquiry,medium,3.8000000000000003
TW_2279,your cod points are saved to your cod wallet and will be accessible in all cod games that use these points cb,general_inquiry,medium,3.2
TW_2280,can i use my 3 of a kind on wwii plz,general_inquiry,medium,2.1
TW_2281,let us transfer over cryptokeys i have so many,general_inquiry,medium,1.9
TW_2284,if i have cod points on bo3iw will i have those same cod points in ww2,general_inquiry,medium,2.6
TW_2286,hi there we do not have any information on this rk,general_inquiry,medium,2.1
TW_2287,when is the update for black ops 3,general_inquiry,medium,1.8
TW_2288,hi there please reach out to me at this link for assistance thank you tv,general_inquiry,medium,2.5
TW_2290,only three days left until arrive at your doorstep happy halloween stay safe tonight,general_inquiry,medium,2.4000000000000004
TW_2291,we want to resolve this for you we suggest you to get in touch with our answer desk team,general_inquiry,medium,2.9000000000000004
TW_2292,yes none of it worked i didnt try the reset because i dont want to reinstall everything but when i went back to 1703 everything worked,general_inquiry,medium,3.6
TW_2293,just to clarify have your tried following the troubleshooting methods provided by andre da costa on the link you provided,general_inquiry,medium,3.0
TW_2294,this thread seems to be where a lot of people are saying theyre having issues no one can pinpoint the solution,general_inquiry,medium,3.1
TW_2295,gotcha have you shared your experience with us on the feedback hub,general_inquiry,medium,2.2
TW_2296,ive downgraded back to the 1703 build there are threads on the microsoft community of multiple people having same issues,general_inquiry,high,3.0
TW_2297,hell could you share with us more details about this issue wed like to help if we can,general_inquiry,medium,2.8
TW_2298,i dont recommend upgrading to the windows 10 fall creators update delay it as much as possible start menu quit working after the update,general_inquiry,medium,3.4000000000000004
TW_2299,hello its our utmost pleasure to help the best way to avoid phone scam is in this link,general_inquiry,medium,2.8
TW_2300,are you trying to help because helping would be trying to shut that down im not looking for avoiding im looking for you to deal w it,general_inquiry,high,3.7
TW_2302,let us guide you to report scams on the link provided to you kindly go to how to report tech support scams,general_inquiry,medium,3.2
TW_2303,thanks for the outstanding assistance i get it it is your company that takes the heat for these people hurting your rep,general_inquiry,medium,3.2
TW_2304,or even worse hacking them and hurting them just trying to show my concern,general_inquiry,medium,2.4000000000000004
TW_2305,i apologize for sounding like a jerk but you know they are scamming older people and ripping money off of those who dont know better,general_inquiry,medium,3.5
TW_2301,please get back to me immediately this is of the upmost importance,general_inquiry,high,2.2
TW_2306,i got a phone call claiming to be you but i discovered they werent the number is 18189305703 they tried to bribe me,general_inquiry,medium,3.3000000000000003
TW_2307,can you try turning gpu performance off in your illustrator preferences let us know if that solves the issue wren,general_inquiry,medium,3.0
TW_2308,and somehow three artboards worth of brush work disappeared twice out of nowhere while i was working on another artboard,general_inquiry,medium,3.0
TW_2310,hi there it is relatively a new camera and is not supported in lightroom 6 as of now tanuj,general_inquiry,medium,2.9000000000000004
TW_2311,will lr6 support the sony a7r3,general_inquiry,medium,1.6
TW_2312,hi there this feature is not available as of now please suggest a feature request at tanuj,general_inquiry,medium,2.7
TW_2313,i cant find the edit filename option on either the cloud mobile or mac based version of the new lr cc it was easy on classic,general_inquiry,medium,3.6
TW_2314,thanks for the additional information were looking into this and will follow up with next steps to try asap madison,general_inquiry,high,3.0
TW_2315,sorry you misunderstood yes using old catalog but imported new a9 files still sllllloooooow,general_inquiry,medium,2.4000000000000004
TW_2317,hi paul could you please import new images from sony a9 and then see if the previews still take time to generate tanuj,general_inquiry,medium,3.3000000000000003
TW_2318,hi apologies for the delay yes it was after migrating to old catalog,general_inquiry,medium,2.3
TW_2320,hi paul are you facing issue after migrating the lr catalog to lightroom cc or you have added new images mg,general_inquiry,medium,3.1
TW_2321,yes all files mac el capitan,general_inquiry,medium,1.6
TW_2323,oh no it definitely shouldnt be slower which osversion are you on is this happening with all files let us know so we can help madison,general_inquiry,medium,3.6
TW_2324,adobe lightroom is terrible since updating to cc classic sony a9 file takes 15sec to load full preview,general_inquiry,medium,2.8
TW_2325,hi patrick no eta to be shared as of now please suggest it as a feature request at tanuj,general_inquiry,medium,2.9000000000000004
TW_2326,any update for when hdr merge and panorama stitching are coming to lightroom cc,general_inquiry,medium,2.4000000000000004
